"Canton ID",Canton,"SFO Commune ID",Commune,Canton,Commune,"Church, Protestant","Church, Roman Catholic","Church, Christian Catholic",Canton,Commune,"Church, Protestant","Church, Roman Catholic","Church, Christian Catholic",Canton,Commune,Church,Canton,Commune,Church
19,AG,4095,Brugg,111,97,16,20,20,111,97,16,20,20,167,0,0,167,0,0
19,AG,4193,Brunegg,111,105,19,18,25,111,105,19,18,25,167,0,0,167,0,0
19,AG,4003,"Buchs (AG)",111,118,20,19,25,111,118,20,19,25,167,0,0,167,0,0
19,AG,4230,Buttwil,111,102,17,21,25,111,102,17,21,25,167,0,0,167,0,0
19,AG,4303,Böttstein,111,107,24,21,20,111,107,24,21,20,167,0,0,167,0,0
19,AG,4124,Bözberg,111,96,20,20,20,111,96,20,20,20,167,0,0,167,0,0
19,AG,4185,Böztal,111,114,23,25,22,111,114,23,25,22,167,0,0,167,0,0
19,AG,4229,Bünzen,111,110,17,27,25,111,110,17,27,25,167,0,0,167,0,0
19,AG,4064,Büttikon,111,96,18,18,25,111,96,18,18,25,167,0,0,167,0,0
19,AG,4004,Densbüren,111,117,23,19,25,111,117,23,19,25,167,0,0,167,0,0
19,AG,4231,Dietwil,111,104,17,23,25,111,104,17,23,25,167,0,0,167,0,0
19,AG,4194,Dintikon,111,98,18,18,23,111,98,18,18,23,167,0,0,167,0,0
19,AG,4065,Dottikon,111,92,18,20,25,111,92,18,20,25,167,0,0,167,0,0
19,AG,4304,Döttingen,111,107,24,21,20,111,107,24,21,20,167,0,0,167,0,0
19,AG,4134,Dürrenäsch,111,118,23,18,25,111,118,23,18,25,167,0,0,167,0,0
19,AG,4066,Eggenwil,111,106,20,18,20,111,106,20,18,20,167,0,0,167,0,0
19,AG,4195,Egliswil,111,105,17,18,25,111,105,17,18,25,167,0,0,167,0,0
19,AG,4049,Ehrendingen,111,113,18,19,20,111,113,18,19,20,167,0,0,167,0,0
19,AG,4161,Eiken,111,111,20,15,22,111,111,20,15,22,167,0,0,167,0,0
19,AG,4305,Endingen,111,111,19,24,20,111,111,19,24,20,167,0,0,167,0,0
19,AG,4026,Ennetbaden,111,92,18,19,20,111,92,18,19,20,167,0,0,167,0,0
19,AG,4005,"Erlinsbach (AG)",111,89,20,19,25,111,89,20,19,25,167,0,0,167,0,0
19,AG,4196,Fahrwangen,111,118,16,15,25,111,118,16,15,25,167,0,0,167,0,0
19,AG,4067,Fischbach-Göslikon,111,109,20,23,20,111,109,20,23,20,167,0,0,167,0,0
19,AG,4306,Fisibach,111,115,16,22,20,111,115,16,22,20,167,0,0,167,0,0
19,AG,4027,Fislisbach,111,109,20,19,20,111,109,20,19,20,167,0,0,167,0,0
19,AG,4028,Freienwil,111,114,18,21,20,111,114,18,21,20,167,0,0,167,0,0
19,AG,4163,Frick,111,102,20,22,22,111,102,20,22,22,167,0,0,167,0,0
19,AG,4307,Full-Reuenthal,111,122,22,21,20,111,122,22,21,20,167,0,0,167,0,0
19,AG,4164,Gansingen,111,120,23,24,22,111,120,23,24,22,167,0,0,167,0,0
19,AG,4029,Gebenstorf,111,105,21,20,20,111,105,21,20,20,167,0,0,167,0,0
19,AG,4232,Geltwil,111,50,17,21,25,111,50,17,21,25,167,0,0,167,0,0
19,AG,4165,Gipf-Oberfrick,111,97,20,22,22,111,97,20,22,22,167,0,0,167,0,0
19,AG,4135,Gontenschwil,111,117,21,17,25,111,117,21,17,25,167,0,0,167,0,0
19,AG,4006,Gränichen,111,111,20,19,25,111,111,20,19,25,167,0,0,167,0,0
19,AG,4099,Habsburg,111,82,18,20,20,111,82,18,20,20,167,0,0,167,0,0
19,AG,4197,Hallwil,111,126,17,18,25,111,126,17,18,25,167,0,0,167,0,0
19,AG,4100,"Hausen (AG)",111,110,18,20,20,111,110,18,20,20,167,0,0,167,0,0
19,AG,4251,Hellikon,111,120,22,22,28,111,120,22,22,28,167,0,0,167,0,0
19,AG,4198,Hendschiken,111,125,17,18,25,111,125,17,18,25,167,0,0,167,0,0
19,AG,4186,Herznach-Ueken,111,110,20,20,22,111,110,20,20,22,167,0,0,167,0,0
19,AG,4007,Hirschthal,111,100,17,19,25,111,100,17,19,25,167,0,0,167,0,0
19,AG,4199,"Holderbank (AG)",111,98,18,18,25,111,98,18,18,25,167,0,0,167,0,0
19,AG,4136,Holziken,111,106,17,19,25,111,106,17,19,25,167,0,0,167,0,0
19,AG,4200,Hunzenschwil,111,102,19,18,25,111,102,19,18,25,167,0,0,167,0,0
19,AG,4068,Hägglingen,111,114,18,20,25,111,114,18,20,25,167,0,0,167,0,0
19,AG,4084,Islisberg,111,98,14,13,20,111,98,14,13,20,167,0,0,167,0,0
19,AG,4071,Jonen,111,83,14,19,20,111,83,14,19,20,167,0,0,167,0,0
19,AG,4252,Kaiseraugst,111,60,16,18,25,111,60,16,18,25,167,0,0,167,0,0
19,AG,4169,Kaisten,111,102,23,24,22,111,102,23,24,22,167,0,0,167,0,0
19,AG,4233,Kallern,111,102,17,20,25,111,102,17,20,25,167,0,0,167,0,0
19,AG,4030,Killwangen,111,105,21,19,20,111,105,21,19,20,167,0,0,167,0,0
19,AG,4275,Kirchleerau,111,123,23,19,25,111,123,23,19,25,167,0,0,167,0,0
19,AG,4309,Klingnau,111,114,24,21,20,111,114,24,21,20,167,0,0,167,0,0
19,AG,4310,Koblenz,111,118,22,25,20,111,118,22,25,20,167,0,0,167,0,0
19,AG,4276,Kölliken,111,114,21,19,25,111,114,21,19,25,167,0,0,167,0,0
19,AG,4031,Künten,111,104,20,18,20,111,104,20,18,20,167,0,0,167,0,0
19,AG,4008,Küttigen,111,100,15,19,25,111,100,15,19,25,167,0,0,167,0,0
19,AG,4170,Laufenburg,111,108,23,24,22,111,108,23,24,22,167,0,0,167,0,0
19,AG,4311,Leibstadt,111,102,22,20,20,111,102,22,20,20,167,0,0,167,0,0
19,AG,4137,"Leimbach (AG)",111,122,19,17,23,111,122,19,17,23,167,0,0,167,0,0
19,AG,4312,"Lengnau (AG)",111,103,19,21,20,111,103,19,21,20,167,0,0,167,0,0
19,AG,4201,Lenzburg,111,105,17,18,25,111,105,17,18,25,167,0,0,167,0,0
19,AG,4313,Leuggern,111,107,23,21,20,111,107,23,21,20,167,0,0,167,0,0
19,AG,4138,Leutwil,111,121,23,18,25,111,121,23,18,25,167,0,0,167,0,0
19,AG,4104,Lupfig,111,110,19,20,20,111,110,19,20,20,167,0,0,167,0,0
19,AG,4253,Magden,111,95,16,18,20,111,95,16,18,20,167,0,0,167,0,0
19,AG,4105,Mandach,111,117,23,21,22,111,117,23,21,22,167,0,0,167,0,0
19,AG,4202,Meisterschwanden,111,60,16,15,25,111,60,16,15,25,167,0,0,167,0,0
19,AG,4314,Mellikon,111,127,23,25,20,111,127,23,25,20,167,0,0,167,0,0
19,AG,4033,Mellingen,111,110,20,21,20,111,110,20,21,20,167,0,0,167,0,0
19,AG,4139,Menziken,111,118,19,17,25,111,118,19,17,25,167,0,0,167,0,0
19,AG,4234,Merenschwand,111,96,17,18,25,111,96,17,18,25,167,0,0,167,0,0
19,AG,4184,Mettauertal,111,109,23,24,22,111,109,23,24,22,167,0,0,167,0,0
19,AG,4277,Moosleerau,111,123,23,19,25,111,123,23,19,25,167,0,0,167,0,0
19,AG,4009,Muhen,111,112,21,19,25,111,112,21,19,25,167,0,0,167,0,0
19,AG,4255,Mumpf,111,119,16,22,26,111,119,16,22,26,167,0,0,167,0,0
19,AG,4279,Murgenthal,111,115,23,19,25,111,115,23,19,25,167,0,0,167,0,0
19,AG,4236,"Muri (AG)",111,102,17,21,25,111,102,17,21,25,167,0,0,167,0,0
19,AG,4032,Mägenwil,111,113,20,22,20,111,113,20,22,20,167,0,0,167,0,0
19,AG,4254,Möhlin,111,112,18,20,22,111,112,18,20,22,167,0,0,167,0,0
19,AG,4106,Mönthal,111,115,20,20,20,111,115,20,20,20,167,0,0,167,0,0
19,AG,4203,Möriken-Wildegg,111,94,18,18,25,111,94,18,18,25,167,0,0,167,0,0
19,AG,4235,Mühlau,111,117,17,22,25,111,117,17,22,25,167,0,0,167,0,0
19,AG,4107,Mülligen,111,109,18,20,20,111,109,18,20,20,167,0,0,167,0,0
19,AG,4172,"Münchwilen (AG)",111,113,16,15,22,111,113,16,15,22,167,0,0,167,0,0
19,AG,4034,Neuenhof,111,112,18,20,20,111,112,18,20,20,167,0,0,167,0,0
19,AG,4204,Niederlenz,111,117,20,18,25,111,117,20,18,25,167,0,0,167,0,0
19,AG,4035,Niederrohrdorf,111,97,20,18,20,111,97,20,18,20,167,0,0,167,0,0
19,AG,4072,"Niederwil (AG)",111,103,20,19,20,111,103,20,19,20,167,0,0,167,0,0
19,AG,4010,Oberentfelden,111,113,19,19,25,111,113,19,19,25,167,0,0,167,0,0
19,AG,4173,Oberhof,111,125,20,24,22,111,125,20,24,22,167,0,0,167,0,0
19,AG,4140,Oberkulm,111,119,19,17,25,111,119,19,17,25,167,0,0,167,0,0
19,AG,4073,Oberlunkhofen,111,74,14,13,20,111,74,14,13,20,167,0,0,167,0,0
19,AG,4256,Obermumpf,111,122,16,24,26,111,122,16,24,26,167,0,0,167,0,0
19,AG,4037,Oberrohrdorf,111,85,20,18,20,111,85,20,18,20,167,0,0,167,0,0
19,AG,4237,Oberrüti,111,119,17,21,25,111,119,17,21,25,167,0,0,167,0,0
19,AG,4038,Obersiggenthal,111,110,18,19,20,111,110,18,19,20,167,0,0,167,0,0
19,AG,4074,Oberwil-Lieli,111,48,20,14,20,111,48,20,14,20,167,0,0,167,0,0
19,AG,4175,Oeschgen,111,114,20,25,22,111,114,20,25,22,167,0,0,167,0,0
19,AG,4280,Oftringen,111,113,22,19,25,111,113,22,19,25,167,0,0,167,0,0
19,AG,4257,Olsberg,111,92,16,18,20,111,92,16,18,20,167,0,0,167,0,0
19,AG,4205,Othmarsingen,111,104,17,18,23,111,104,17,18,23,167,0,0,167,0,0
19,AG,4141,"Reinach (AG)",111,115,19,17,25,111,115,19,17,25,167,0,0,167,0,0
19,AG,4281,Reitnau,111,122,23,19,25,111,122,23,19,25,167,0,0,167,0,0
19,AG,4039,Remetschwil,111,92,20,18,20,111,92,20,18,20,167,0,0,167,0,0
19,AG,4110,Remigen,111,98,16,20,20,111,98,16,20,20,167,0,0,167,0,0
19,AG,4258,Rheinfelden,111,90,16,18,25,111,90,16,18,25,167,0,0,167,0,0
19,AG,4111,Riniken,111,119,19,20,20,111,119,19,20,20,167,0,0,167,0,0
19,AG,4282,Rothrist,111,110,18,19,25,111,110,18,19,25,167,0,0,167,0,0
19,AG,4238,Rottenschwil,111,99,14,13,25,111,99,14,13,25,167,0,0,167,0,0
19,AG,4075,Rudolfstetten-Friedlisberg,111,99,20,17,20,111,99,20,17,20,167,0,0,167,0,0
19,AG,4206,Rupperswil,111,99,20,18,25,111,99,20,18,25,167,0,0,167,0,0
19,AG,4112,Rüfenach,111,118,16,20,20,111,118,16,20,20,167,0,0,167,0,0
19,AG,4283,Safenwil,111,115,21,18,25,111,115,21,18,25,167,0,0,167,0,0
19,AG,4076,Sarmenstorf,111,105,16,20,25,111,105,16,20,25,167,0,0,167,0,0
19,AG,4207,Schafisheim,111,99,20,18,25,111,99,20,18,25,167,0,0,167,0,0
19,AG,4125,Schinznach,111,110,19,20,20,111,110,19,20,20,167,0,0,167,0,0
19,AG,4142,Schlossrued,111,120,25,19,25,111,120,25,19,25,167,0,0,167,0,0
19,AG,4143,Schmiedrued,111,120,25,19,25,111,120,25,19,25,167,0,0,167,0,0
19,AG,4318,Schneisingen,111,115,9,20,20,111,115,9,20,20,167,0,0,167,0,0
19,AG,4259,Schupfart,111,110,20,22,26,111,110,20,22,26,167,0,0,167,0,0
19,AG,4176,Schwaderloch,111,123,23,25,22,111,123,23,25,22,167,0,0,167,0,0
19,AG,4144,Schöftland,111,103,17,19,25,111,103,17,19,25,167,0,0,167,0,0
19,AG,4208,Seengen,111,72,17,15,25,111,72,17,15,25,167,0,0,167,0,0
19,AG,4209,Seon,111,108,19,18,25,111,108,19,18,25,167,0,0,167,0,0
19,AG,4319,Siglistorf,111,121,9,20,20,111,121,9,20,20,167,0,0,167,0,0
19,AG,4239,Sins,111,98,17,20,25,111,98,17,20,25,167,0,0,167,0,0
19,AG,4177,Sisseln,111,80,16,15,22,111,80,16,15,22,167,0,0,167,0,0
19,AG,4040,Spreitenbach,111,100,21,19,20,111,100,21,19,20,167,0,0,167,0,0
19,AG,4284,Staffelbach,111,119,17,19,25,111,119,17,19,25,167,0,0,167,0,0
19,AG,4210,Staufen,111,87,20,18,25,111,87,20,18,25,167,0,0,167,0,0
19,AG,4260,"Stein (AG)",111,88,16,16,22,111,88,16,16,22,167,0,0,167,0,0
19,AG,4041,"Stetten (AG)",111,105,20,18,20,111,105,20,18,20,167,0,0,167,0,0
19,AG,4285,Strengelbach,111,103,18,18,25,111,103,18,18,25,167,0,0,167,0,0
19,AG,4012,Suhr,111,112,19,19,25,111,112,19,19,25,167,0,0,167,0,0
19,AG,4320,Tegerfelden,111,107,19,24,20,111,107,19,24,20,167,0,0,167,0,0
19,AG,4145,"Teufenthal (AG)",111,122,19,17,25,111,122,19,17,25,167,0,0,167,0,0
19,AG,4117,"Thalheim (AG)",111,109,24,20,20,111,109,24,20,20,167,0,0,167,0,0
19,AG,4077,Tägerig,111,125,20,23,20,111,125,20,23,20,167,0,0,167,0,0
19,AG,4286,Uerkheim,111,123,21,19,25,111,123,21,19,25,167,0,0,167,0,0
19,AG,4078,Uezwil,111,106,18,20,25,111,106,18,20,25,167,0,0,167,0,0
19,AG,4013,Unterentfelden,111,113,22,19,25,111,113,22,19,25,167,0,0,167,0,0
19,AG,4146,Unterkulm,111,115,19,17,25,111,115,19,17,25,167,0,0,167,0,0
19,AG,4079,Unterlunkhofen,111,74,14,13,20,111,74,14,13,20,167,0,0,167,0,0
19,AG,4044,Untersiggenthal,111,105,18,19,20,111,105,18,19,20,167,0,0,167,0,0
19,AG,4120,"Veltheim (AG)",111,105,19,20,20,111,105,19,20,20,167,0,0,167,0,0
19,AG,4121,Villigen,111,87,16,20,20,111,87,16,20,20,167,0,0,167,0,0
19,AG,4080,Villmergen,111,102,18,18,25,111,102,18,18,25,167,0,0,167,0,0
19,AG,4122,Villnachern,111,120,19,20,20,111,120,19,20,20,167,0,0,167,0,0
19,AG,4287,Vordemwald,111,118,18,18,25,111,118,18,18,25,167,0,0,167,0,0
19,AG,4261,Wallbach,111,95,16,21,26,111,95,16,21,26,167,0,0,167,0,0
19,AG,4240,Waltenschwil,111,106,18,20,25,111,106,18,20,25,167,0,0,167,0,0
19,AG,4262,Wegenstetten,111,118,22,22,28,111,118,22,22,28,167,0,0,167,0,0
19,AG,4045,Wettingen,111,95,18,19,20,111,95,18,19,20,167,0,0,167,0,0
19,AG,4081,Widen,111,75,20,18,20,111,75,20,18,20,167,0,0,167,0,0
19,AG,4288,Wiliberg,111,109,23,19,25,111,109,23,19,25,167,0,0,167,0,0
19,AG,4123,Windisch,111,115,18,20,20,111,115,18,20,20,167,0,0,167,0,0
19,AG,4181,Wittnau,111,119,20,24,22,111,119,20,24,22,167,0,0,167,0,0
19,AG,4082,"Wohlen (AG)",111,116,18,17,25,111,116,18,17,25,167,0,0,167,0,0
19,AG,4046,Wohlenschwil,111,116,20,22,20,111,116,20,22,20,167,0,0,167,0,0
19,AG,4182,Wölflinswil,111,125,20,24,22,111,125,20,24,22,167,0,0,167,0,0
19,AG,4047,Würenlingen,111,100,16,20,20,111,100,16,20,20,167,0,0,167,0,0
19,AG,4048,Würenlos,111,97,17,16,20,111,97,17,16,20,167,0,0,167,0,0
19,AG,4183,Zeihen,111,114,23,25,22,111,114,23,25,22,167,0,0,167,0,0
19,AG,4263,Zeiningen,111,112,22,19,28,111,112,22,19,28,167,0,0,167,0,0
19,AG,4147,Zetzwil,111,118,21,17,25,111,118,21,17,25,167,0,0,167,0,0
19,AG,4289,Zofingen,111,99,18,18,25,111,99,18,18,25,167,0,0,167,0,0
19,AG,4083,Zufikon,111,79,20,20,20,111,79,20,20,20,167,0,0,167,0,0
19,AG,4324,Zurzach,111,115,23,25,20,111,115,23,25,20,167,0,0,167,0,0
19,AG,4264,Zuzgen,111,115,22,25,28,111,115,22,25,28,167,0,0,167,0,0
20,TG,4551,Aadorf,109,155,19,19,0,109,155,19,19,0,0,283,0,0,283,0
20,TG,4711,Affeltrangen,109,151,26,24,0,109,151,26,24,0,0,285.1,0,0,285.1,0
20,TG,4641,Altnau,109,144,21,14,0,109,144,21,14,0,0,270.7,0,0,270.7,0
20,TG,4881,Amlikon-Bissegg,109,159,22,22,0,109,159,22,22,0,0,290,0,0,290,0
20,TG,4461,Amriswil,109,158,22,22,0,109,158,22,22,0,0,289,0,0,289,0
20,TG,4401,Arbon,109,177,20,18,0,109,177,20,18,0,0,304.8,0,0,304.8,0
20,TG,4536,Basadingen-Schlattingen,109,143,28,18,0,109,143,28,18,0,0,276.3,0,0,276.3,0
20,TG,4891,"Berg (TG)",109,137,21,24,0,109,137,21,24,0,0,268,0,0,268,0
20,TG,4801,Berlingen,109,129,24,19,0,109,129,24,19,0,0,260.2,0,0,260.2,0
20,TG,4716,Bettwiesen,109,146,26,24,0,109,146,26,24,0,0,279.6,0,0,279.6,0
20,TG,4721,Bichelsee-Balterswil,109,150,25,24,0,109,150,25,24,0,0,283.4,0,0,283.4,0
20,TG,4901,Birwinken,109,152,27,24,0,109,152,27,24,0,0,287.2,0,0,287.2,0
20,TG,4471,Bischofszell,109,158,28,24,0,109,158,28,24,0,0,292.7,0,0,292.7,0
20,TG,4643,Bottighofen,109,95,9,14,0,109,95,9,14,0,0,215.2,0,0,215.2,0
20,TG,4723,Braunau,109,147,26,24,0,109,147,26,24,0,0,280.9,0,0,280.9,0
20,TG,4921,Bussnang,109,148,22,22,0,109,148,22,22,0,0,279,0,0,279,0
20,TG,4911,"Bürglen (TG)",109,151,25,21,0,109,151,25,21,0,0,283,0,0,283,0
20,TG,4545,Diessenhofen,109,140,22,20,0,109,140,22,20,0,0,269.9,0,0,269.9,0
20,TG,4406,Dozwil,109,125,23,23,0,109,125,23,23,0,0,257,0,0,257,0
20,TG,4411,Egnach,109,150,20,20,0,109,150,20,20,0,0,279,0,0,279,0
20,TG,4476,Erlen,109,148,25,21,0,109,148,25,21,0,0,280.1,0,0,280.1,0
20,TG,4646,Ermatingen,109,106,15,15,0,109,106,15,15,0,0,230,0,0,230,0
20,TG,4806,Eschenz,109,142,17,21,0,109,142,17,21,0,0,269.9,0,0,269.9,0
20,TG,4724,Eschlikon,109,144,20,18,0,109,144,20,18,0,0,271.9,0,0,271.9,0
20,TG,4561,Felben-Wellhausen,109,147,18,16,0,109,147,18,16,0,0,273,0,0,273,0
20,TG,4726,Fischingen,109,155,25,24,0,109,155,25,24,0,0,288.3,0,0,288.3,0
20,TG,4566,Frauenfeld,109,144,16,16,0,109,144,16,16,0,0,269,0,0,269,0
20,TG,4571,Gachnang,109,132,15,16,0,109,132,15,16,0,0,256.3,0,0,256.3,0
20,TG,4651,Gottlieben,109,129,24,15,0,109,129,24,15,0,0,257.7,0,0,257.7,0
20,TG,4656,Güttingen,109,138,27,14,0,109,138,27,14,0,0,268.1,0,0,268.1,0
20,TG,4486,Hauptwil-Gottshaus,109,145,28,24,0,109,145,28,24,0,0,279.7,0,0,279.7,0
20,TG,4416,Hefenhofen,109,161,22,23,0,109,161,22,23,0,0,292.4,0,0,292.4,0
20,TG,4811,Herdern,109,146,20,16,0,109,146,20,16,0,0,273.2,0,0,273.2,0
20,TG,4495,Hohentannen,109,143,25,21,0,109,143,25,21,0,0,275.3,0,0,275.3,0
20,TG,4816,Homburg,109,153,21,28,0,109,153,21,28,0,0,286.1,0,0,286.1,0
20,TG,4421,Horn,109,99,22,18,0,109,99,22,18,0,0,227.5,0,0,227.5,0
20,TG,4590,Hüttlingen,109,155,30,20,0,109,155,30,20,0,0,291.3,0,0,291.3,0
20,TG,4821,Hüttwilen,109,137,20,16,0,109,137,20,16,0,0,264.7,0,0,264.7,0
20,TG,4666,Kemmental,109,151,22,15,0,109,151,22,15,0,0,279.7,0,0,279.7,0
20,TG,4426,Kesswil,109,131,23,14,0,109,131,23,14,0,0,259.7,0,0,259.7,0
20,TG,4501,Kradolf-Schönenberg,109,148,25,21,0,109,148,25,21,0,0,280.2,0,0,280.2,0
20,TG,4671,Kreuzlingen,109,136,16,15,0,109,136,16,15,0,0,260.4,0,0,260.4,0
20,TG,4681,Langrickenbach,109,151,21,14,0,109,151,21,14,0,0,278.4,0,0,278.4,0
20,TG,4683,Lengwil,109,133,26,15,0,109,133,26,15,0,0,263.5,0,0,263.5,0
20,TG,4741,Lommis,109,140,27,20,0,109,140,27,20,0,0,272.2,0,0,272.2,0
20,TG,4826,Mammern,109,139,24,21,0,109,139,24,21,0,0,270.5,0,0,270.5,0
20,TG,4591,Matzingen,109,151,26,19,0,109,151,26,19,0,0,282.2,0,0,282.2,0
20,TG,4941,Märstetten,109,151,25,17,0,109,151,25,17,0,0,282,0,0,282,0
20,TG,4831,Müllheim,109,140,26,20,0,109,140,26,20,0,0,272.5,0,0,272.5,0
20,TG,4746,"Münchwilen (TG)",109,151,20,18,0,109,151,20,18,0,0,278.7,0,0,278.7,0
20,TG,4691,Münsterlingen,109,124,9,14,0,109,124,9,14,0,0,244.4,0,0,244.4,0
20,TG,4601,Neunforn,109,124,24,16,0,109,124,24,16,0,0,255.5,0,0,255.5,0
20,TG,4841,Pfyn,109,158,22,22,0,109,158,22,22,0,0,291,0,0,291,0
20,TG,4846,Raperswilen,109,163,25,28,0,109,163,25,28,0,0,297.8,0,0,297.8,0
20,TG,4751,"Rickenbach (TG)",109,147,23,22,0,109,147,23,22,0,0,278.2,0,0,278.2,0
20,TG,4431,"Roggwil (TG)",109,144,18,18,0,109,144,18,18,0,0,271,0,0,271,0
20,TG,4436,Romanshorn,109,163,25,22,0,109,163,25,22,0,0,295.3,0,0,295.3,0
20,TG,4851,Salenstein,109,115,15,15,0,109,115,15,15,0,0,239,0,0,239,0
20,TG,4441,Salmsach,109,147,25,22,0,109,147,25,22,0,0,279.4,0,0,279.4,0
20,TG,4546,"Schlatt (TG)",109,141,23,15,0,109,141,23,15,0,0,271,0,0,271,0
20,TG,4756,Schönholzerswilen,109,151,30,22,0,109,151,30,22,0,0,286.6,0,0,286.6,0
20,TG,4761,Sirnach,109,142,21,18,0,109,142,21,18,0,0,270,0,0,270,0
20,TG,4446,Sommeri,109,150,22,23,0,109,150,22,23,0,0,281.6,0,0,281.6,0
20,TG,4864,Steckborn,109,121,21,19,0,109,121,21,19,0,0,250,0,0,250,0
20,TG,4606,Stettfurt,109,148,23,19,0,109,148,23,19,0,0,278.6,0,0,278.6,0
20,TG,4506,Sulgen,109,143,25,21,0,109,143,25,21,0,0,275,0,0,275,0
20,TG,4611,Thundorf,109,155,28,16,0,109,155,28,16,0,0,288.5,0,0,288.5,0
20,TG,4776,Tobel-Tägerschen,109,156,26,24,0,109,156,26,24,0,0,289.8,0,0,289.8,0
20,TG,4696,Tägerwilen,109,118,24,15,0,109,118,24,15,0,0,246.8,0,0,246.8,0
20,TG,4616,Uesslingen-Buch,109,142,26,16,0,109,142,26,16,0,0,273.5,0,0,273.5,0
20,TG,4451,Uttwil,109,117,17,22,0,109,117,17,22,0,0,245.2,0,0,245.2,0
20,TG,4871,Wagenhausen,109,151,17,21,0,109,151,17,21,0,0,278.2,0,0,278.2,0
20,TG,4621,Warth-Weiningen,109,90,20,16,0,109,90,20,16,0,0,217.4,0,0,217.4,0
20,TG,4946,Weinfelden,109,141,15,17,0,109,141,15,17,0,0,265.8,0,0,265.8,0
20,TG,4951,Wigoltingen,109,159,25,20,0,109,159,25,20,0,0,291.1,0,0,291.1,0
20,TG,4786,"Wilen (TG)",109,137,23,22,0,109,137,23,22,0,0,268.3,0,0,268.3,0
20,TG,4791,Wuppenau,109,146,30,29,0,109,146,30,29,0,0,284.3,0,0,284.3,0
20,TG,4701,Wäldi,109,152,32,20,0,109,152,32,20,0,0,288.8,0,0,288.8,0
20,TG,4781,Wängi,109,140,25,19,0,109,140,25,19,0,0,270.7,0,0,270.7,0
20,TG,4511,Zihlschlacht-Sitterdorf,109,155,25,24,0,109,155,25,24,0,0,288.5,0,0,288.5,0
21,TI,5048,Acquarossa,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5141,Agno,100,82,0,0,0,100,82,0,0,0,100,95,0,100,95,0
21,TI,5061,Airolo,100,87,0,0,0,100,87,0,0,0,100,87,0,100,87,0
21,TI,5237,"Alto Malcantone",100,90,0,0,0,100,90,0,0,0,100,90,0,100,90,0
21,TI,5143,Aranno,100,92,0,0,0,100,92,0,0,0,100,92,0,100,92,0
21,TI,5001,Arbedo-Castione,100,91,0,0,0,100,91,0,0,0,100,91,0,100,91,0
21,TI,5144,Arogno,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5091,Ascona,100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5146,Astano,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5324,"Avegno Gordevio",100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5242,Balerna,100,75,0,0,0,100,75,0,0,0,100,75,0,100,75,0
21,TI,5148,Bedano,100,78,0,0,0,100,78,0,0,0,100,78,0,100,78,0
21,TI,5149,Bedigliora,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5063,Bedretto,100,60,0,0,0,100,60,0,0,0,100,60,0,100,60,0
21,TI,5002,Bellinzona,100,93,0,0,0,100,93,0,0,0,100,93,0,100,93,0
21,TI,5281,Biasca,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5151,Bioggio,100,65,0,0,0,100,65,0,0,0,100,72,0,100,72,0
21,TI,5154,Bissone,100,69,0,0,0,100,69,0,0,0,100,69,0,100,69,0
21,TI,5049,Blenio,100,90,0,0,0,100,90,0,0,0,100,90,0,100,90,0
21,TI,5064,Bodio,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5304,Bosco/Gurin,100,100,0,0,0,100,100,0,0,0,100,100,0,100,100,0
21,TI,5269,Breggia,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5096,"Brione sopra Minusio",100,78,0,0,0,100,78,0,0,0,100,78,0,100,78,0
21,TI,5097,Brissago,100,85,0,0,0,100,85,0,0,0,100,85,0,100,85,0
21,TI,5160,"Brusino Arsizio",100,85,0,0,0,100,85,0,0,0,100,85,0,100,85,0
21,TI,5161,Cademario,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5162,Cadempino,100,70,0,0,0,100,70,0,0,0,100,70,0,100,70,0
21,TI,5003,Cadenazzo,100,88,0,0,0,100,88,0,0,0,100,88,0,100,88,0
21,TI,5307,"Campo (Vallemaggia)",100,65,0,0,0,100,65,0,0,0,100,65,0,100,65,0
21,TI,5167,Canobbio,100,78,0,0,0,100,78,0,0,0,100,78,0,100,78,0
21,TI,5226,Capriasca,100,94,0,0,0,100,94,0,0,0,100,94,0,100,94,0
21,TI,5171,Caslano,100,85,0,0,0,100,85,0,0,0,100,85,0,100,85,0
21,TI,5249,"Castel San Pietro",100,65,0,0,0,100,65,0,0,0,100,70,0,100,70,0
21,TI,5397,Centovalli,100,95,0,0,0,100,95,0,0,0,100,95,0,100,95,0
21,TI,5309,Cerentino,100,100,0,0,0,100,100,0,0,0,100,100,0,100,100,0
21,TI,5310,Cevio,100,94,0,0,0,100,94,0,0,0,100,113,0,100,113,0
21,TI,5250,Chiasso,100,88,0,0,0,100,88,0,0,0,100,88,0,100,88,0
